,,0
afsl_number_of_tracts,afsl_mean_length,0.7110676255262683
afsl_mean_length,afsl_number_of_tracts,0.7110676255262683
ufsl_total_area_of_end_regions,ufsl_total_surface_area,0.7111079130417439
ufsl_total_surface_area,ufsl_total_area_of_end_regions,0.7111079130417439
cfpr_span,cfpl_irregularity,0.7116848109786728
cfpl_irregularity,cfpr_span,0.7116848109786728
fatl_irregularity_of_end_region_1,fatr_curl,0.7117119408377979
fatr_curl,fatl_irregularity_of_end_region_1,0.7117119408377979
slfl_area_of_end_region_2,fatr_number_of_tracts,0.7125440152996328
fatr_number_of_tracts,slfl_area_of_end_region_2,0.7125440152996328
cfpr_trunk_volume,cfpl_diameter,0.712591270477479
cfpl_diameter,cfpr_trunk_volume,0.712591270477479
cfpl_area_of_end_region_1,cfpl_span,0.7126739291149049
cfpl_span,cfpl_area_of_end_region_1,0.7126739291149049
fatr_dti_fa,cfpl_irregularity,0.7128509212522369
cfpl_irregularity,fatr_dti_fa,0.7128509212522369
ufsl_irregularity_of_end_region_2,ufsl_radius_of_end_region_2,0.7129957087019092
ufsl_radius_of_end_region_2,ufsl_irregularity_of_end_region_2,0.7129957087019092
cfpr_area_of_end_region_1,cfpl_total_surface_area,0.7131539152191809
cfpl_total_surface_area,cfpr_area_of_end_region_1,0.7131539152191809
cfpl_mean_length,cfpl_diameter,0.7147901531387494
cfpl_diameter,cfpl_mean_length,0.7147901531387494
cfpr_irregularity_of_end_region_1,fatr_curl,0.714877991514042
fatr_curl,cfpr_irregularity_of_end_region_1,0.714877991514042
slfl_total_area_of_end_regions,slfr_area_of_end_region_1,0.7152171388080445
slfr_area_of_end_region_1,slfl_total_area_of_end_regions,0.7152171388080445
slfr_rd,slfr_irregularity_of_end_region_1,0.7153042684461957
slfr_irregularity_of_end_region_1,slfr_rd,0.7153042684461957
cfpl_md,afsr_ad,0.7154586798110114
afsr_ad,cfpl_md,0.7154586798110114
cfpr_area_of_end_region_2,cfpl_volume,0.7155778281700915
cfpl_volume,cfpr_area_of_end_region_2,0.7155778281700915
slfl_total_area_of_end_regions,fatr_total_area_of_end_regions,0.7159789484157291
fatr_total_area_of_end_regions,slfl_total_area_of_end_regions,0.7159789484157291
fatl_irregularity_of_end_region_1,fatr_irregularity_of_end_region_2,0.7160747487179119
fatr_irregularity_of_end_region_2,fatl_irregularity_of_end_region_1,0.7160747487179119
slfl_radius_of_end_region_2,slfl_irregularity,0.7162648190467704
slfl_irregularity,slfl_radius_of_end_region_2,0.7162648190467704
slfl_md,slfr_ad,0.7176899770674885
slfr_ad,slfl_md,0.7176899770674885
cfpl_radius_of_end_region_2,cfpr_mean_length,0.7180681304223232
cfpr_mean_length,cfpl_radius_of_end_region_2,0.7180681304223232
slfr_diameter,slfl_diameter,0.7180695545853839
slfl_diameter,slfr_diameter,0.7180695545853839
afsl_total_surface_area,afsl_trunk_volume,0.7184321982222401
afsl_trunk_volume,afsl_total_surface_area,0.7184321982222401
slfr_irregularity,slfr_radius_of_end_region_1,0.718829278645365
slfr_radius_of_end_region_1,slfr_irregularity,0.718829278645365
slfl_mean_length,cfpl_total_surface_area,0.7188592801198285
cfpl_total_surface_area,slfl_mean_length,0.7188592801198285
cfpl_mean_length,cfpl_area_of_end_region_1,0.7192523519123192
cfpl_area_of_end_region_1,cfpl_mean_length,0.7192523519123192
cfpl_total_surface_area,cfpr_area_of_end_region_2,0.7195397053746259
cfpr_area_of_end_region_2,cfpl_total_surface_area,0.7195397053746259
cfpr_mean_length,cfpr_area_of_end_region_2,0.7195671971902317
cfpr_area_of_end_region_2,cfpr_mean_length,0.7195671971902317
slfr_area_of_end_region_2,slfr_radius_of_end_region_2,0.7198845153649125
slfr_radius_of_end_region_2,slfr_area_of_end_region_2,0.7198845153649125
cfpr_mean_length,cfpl_radius_of_end_region_1,0.7198941203236613
cfpl_radius_of_end_region_1,cfpr_mean_length,0.7198941203236613
cfpl_mean_length,cfpr_span,0.7200738281416857
cfpr_span,cfpl_mean_length,0.7200738281416857
ufsr_total_surface_area,ufsr_diameter,0.7201837642821608
ufsr_diameter,ufsr_total_surface_area,0.7201837642821608
afsl_total_radius_of_end_regions,afsl_radius_of_end_region_2,0.7202200122578051
afsl_radius_of_end_region_2,afsl_total_radius_of_end_regions,0.7202200122578051
slfr_ad,slfl_ad,0.7205595247509716
slfl_ad,slfr_ad,0.7205595247509716
slfr_trunk_volume,fatr_trunk_volume,0.7213488736985295
fatr_trunk_volume,slfr_trunk_volume,0.7213488736985295
slfr_irregularity,slfr_trunk_volume,0.7213997525979952
slfr_trunk_volume,slfr_irregularity,0.7213997525979952
afsr_area_of_end_region_1,afsr_radius_of_end_region_1,0.7216161131722095
afsr_radius_of_end_region_1,afsr_area_of_end_region_1,0.7216161131722095
slfr_number_of_tracts,slfr_radius_of_end_region_2,0.7220130655330851
slfr_radius_of_end_region_2,slfr_number_of_tracts,0.7220130655330851
cfpr_area_of_end_region_2,cfpl_total_area_of_end_regions,0.7220592062798984
cfpl_total_area_of_end_regions,cfpr_area_of_end_region_2,0.7220592062798984
cfpl_radius_of_end_region_2,cfpr_diameter,0.722716004728438
cfpr_diameter,cfpl_radius_of_end_region_2,0.722716004728438
cfpl_total_surface_area,cfpr_span,0.7227363857157916
cfpr_span,cfpl_total_surface_area,0.7227363857157916
afsr_mean_length,cfpr_diameter,0.7231537787051509
cfpr_diameter,afsr_mean_length,0.7231537787051509
fatl_mean_length,fatl_elongation,0.7234887312538897
fatl_elongation,fatl_mean_length,0.7234887312538897
cfpr_total_surface_area,cfpl_area_of_end_region_2,0.7238278478203481
cfpl_area_of_end_region_2,cfpr_total_surface_area,0.7238278478203481
slfr_area_of_end_region_1,slfl_area_of_end_region_2,0.7245570065821917
slfl_area_of_end_region_2,slfr_area_of_end_region_1,0.7245570065821917
ufsr_diameter,ufsr_volume,0.7247979761192306
ufsr_volume,ufsr_diameter,0.7247979761192306
fatr_area_of_end_region_1,slfl_total_area_of_end_regions,0.7262478198433894
slfl_total_area_of_end_regions,fatr_area_of_end_region_1,0.7262478198433894
ufsl_area_of_end_region_1,ufsl_volume,0.7262641162343467
ufsl_volume,ufsl_area_of_end_region_1,0.7262641162343467
cfpl_area_of_end_region_1,cfpl_diameter,0.7264758438630152
cfpl_diameter,cfpl_area_of_end_region_1,0.7264758438630152
cfpl_radius_of_end_region_2,cfpl_area_of_end_region_2,0.7272020861659808
cfpl_area_of_end_region_2,cfpl_radius_of_end_region_2,0.7272020861659808
afsr_total_radius_of_end_regions,afsr_total_area_of_end_regions,0.7276950290847574
afsr_total_area_of_end_regions,afsr_total_radius_of_end_regions,0.7276950290847574
fatl_number_of_tracts,fatl_trunk_volume,0.7279989179683919
fatl_trunk_volume,fatl_number_of_tracts,0.7279989179683919
slfr_total_area_of_end_regions,slfr_total_radius_of_end_regions,0.7281795532597429
slfr_total_radius_of_end_regions,slfr_total_area_of_end_regions,0.7281795532597429
afsr_irregularity,afsr_total_area_of_end_regions,0.7281861560113533
afsr_total_area_of_end_regions,afsr_irregularity,0.7281861560113533
cfpl_area_of_end_region_1,cfpl_total_surface_area,0.7291966795068909
cfpl_total_surface_area,cfpl_area_of_end_region_1,0.7291966795068909
slfr_diameter,slfl_area_of_end_region_2,0.7294070719788222
slfl_area_of_end_region_2,slfr_diameter,0.7294070719788222
fatl_area_of_end_region_1,fatl_volume,0.7298890355779709
fatl_volume,fatl_area_of_end_region_1,0.7298890355779709
afsr_total_radius_of_end_regions,afsr_area_of_end_region_1,0.7315464784542629
afsr_area_of_end_region_1,afsr_total_radius_of_end_regions,0.7315464784542629
ufsr_dti_fa,ufsr_elongation,0.7316315669341674
ufsr_elongation,ufsr_dti_fa,0.7316315669341674
cfpr_area_of_end_region_2,cfpl_area_of_end_region_2,0.7334278260727058
cfpl_area_of_end_region_2,cfpr_area_of_end_region_2,0.7334278260727058
slfl_nrdi06L,afsr_iso,0.7338531970909378
afsr_iso,slfl_nrdi06L,0.7338531970909378
fatr_ad,fatr_rd,0.7339950876558662
fatr_rd,fatr_ad,0.7339950876558662
slfr_area_of_end_region_1,slfr_branch_volume,0.7344892021426578
slfr_branch_volume,slfr_area_of_end_region_1,0.7344892021426578
cfpr_area_of_end_region_2,cfpr_total_surface_area,0.7346860624847664
cfpr_total_surface_area,cfpr_area_of_end_region_2,0.7346860624847664
cfpr_area_of_end_region_1,cfpl_total_area_of_end_regions,0.7351054757943994
cfpl_total_area_of_end_regions,cfpr_area_of_end_region_1,0.7351054757943994
cfpl_radius_of_end_region_1,cfpl_volume,0.735182396879969
cfpl_volume,cfpl_radius_of_end_region_1,0.735182396879969
cfpr_number_of_tracts,cfpl_radius_of_end_region_2,0.7354943325234103
cfpl_radius_of_end_region_2,cfpr_number_of_tracts,0.7354943325234103
slfl_total_area_of_end_regions,slfr_total_area_of_end_regions,0.7355145990266826
slfr_total_area_of_end_regions,slfl_total_area_of_end_regions,0.7355145990266826
slfl_total_radius_of_end_regions,afsl_number_of_tracts,0.735519661770281
afsl_number_of_tracts,slfl_total_radius_of_end_regions,0.735519661770281
slfl_total_area_of_end_regions,slfr_diameter,0.7361387872608773
slfr_diameter,slfl_total_area_of_end_regions,0.7361387872608773
cfpl_total_radius_of_end_regions,cfpr_span,0.7363484940816016
cfpr_span,cfpl_total_radius_of_end_regions,0.7363484940816016
afsl_area_of_end_region_1,afsl_number_of_tracts,0.7363761373415902
afsl_number_of_tracts,afsl_area_of_end_region_1,0.7363761373415902
cfpl_span,cfpl_total_area_of_end_regions,0.7371987179067099
cfpl_total_area_of_end_regions,cfpl_span,0.7371987179067099
afsr_md,afsr_ad,0.737295652547727
afsr_ad,afsr_md,0.737295652547727
fatr_irregularity_of_end_region_2,cfpr_irregularity_of_end_region_1,0.7375033781321123
cfpr_irregularity_of_end_region_1,fatr_irregularity_of_end_region_2,0.7375033781321123
cfpl_total_radius_of_end_regions,cfpr_diameter,0.7382649497865095
cfpr_diameter,cfpl_total_radius_of_end_regions,0.7382649497865095
cfpl_radius_of_end_region_2,cfpl_total_area_of_end_regions,0.7383533490539875
cfpl_total_area_of_end_regions,cfpl_radius_of_end_region_2,0.7383533490539875
ufsl_diameter,ufsl_volume,0.739606315242009
ufsl_volume,ufsl_diameter,0.739606315242009
afsr_radius_of_end_region_1,afsr_diameter,0.7396264669500978
afsr_diameter,afsr_radius_of_end_region_1,0.7396264669500978
fatl_diameter,fatl_trunk_volume,0.7396661933534592
fatl_trunk_volume,fatl_diameter,0.7396661933534592
afsr_area_of_end_region_1,afsr_irregularity,0.7405107315155952
afsr_irregularity,afsr_area_of_end_region_1,0.7405107315155952
cfpl_radius_of_end_region_1,cfpl_number_of_tracts,0.7405642081617454
cfpl_number_of_tracts,cfpl_radius_of_end_region_1,0.7405642081617454
cfpl_irregularity,cfpr_mean_length,0.7415146851808997
cfpr_mean_length,cfpl_irregularity,0.7415146851808997
cfpl_volume,cfpr_total_surface_area,0.7418970418513413
cfpr_total_surface_area,cfpl_volume,0.7418970418513413
afsr_iso,slfl_nrdi04L,0.7420550769429402
slfl_nrdi04L,afsr_iso,0.7420550769429402
slfl_qa,afsr_iso,0.7421327946691092
afsr_iso,slfl_qa,0.7421327946691092
slfr_md,slfl_rd,0.7423723129823587
slfl_rd,slfr_md,0.7423723129823587
fatr_area_of_end_region_2,fatr_number_of_tracts,0.7431424629679091
fatr_number_of_tracts,fatr_area_of_end_region_2,0.7431424629679091
fatl_trunk_volume,fatl_area_of_end_region_1,0.7432059338327116
fatl_area_of_end_region_1,fatl_trunk_volume,0.7432059338327116
slfl_nrdi02L,afsr_iso,0.7434854447647782
afsr_iso,slfl_nrdi02L,0.7434854447647782
cfpr_mean_length,cfpl_total_surface_area,0.7437472925860487
cfpl_total_surface_area,cfpr_mean_length,0.7437472925860487
slfl_rdi,afsr_iso,0.7446420354613765
afsr_iso,slfl_rdi,0.7446420354613765
cfpr_ad,slfr_ad,0.745629522419525
slfr_ad,cfpr_ad,0.745629522419525
afsr_volume,afsr_radius_of_end_region_1,0.7456816251577917
afsr_radius_of_end_region_1,afsr_volume,0.7456816251577917
ufsl_branch_volume,ufsl_total_radius_of_end_regions,0.7458134621970185
ufsl_total_radius_of_end_regions,ufsl_branch_volume,0.7458134621970185
fatl_branch_volume,fatl_irregularity,0.7458379404817918
fatl_irregularity,fatl_branch_volume,0.7458379404817918
cfpl_area_of_end_region_1,cfpl_volume,0.7459172065652941
cfpl_volume,cfpl_area_of_end_region_1,0.7459172065652941
slfr_radius_of_end_region_2,slfr_total_area_of_end_regions,0.7467436910387112
slfr_total_area_of_end_regions,slfr_radius_of_end_region_2,0.7467436910387112
cfpl_total_radius_of_end_regions,cfpr_volume,0.7468426397770059
cfpr_volume,cfpl_total_radius_of_end_regions,0.7468426397770059
cfpl_curl,afsr_mean_length,0.747185560681778
afsr_mean_length,cfpl_curl,0.747185560681778
cfpl_number_of_tracts,cfpr_area_of_end_region_1,0.7472354694295856
cfpr_area_of_end_region_1,cfpl_number_of_tracts,0.7472354694295856
cfpl_radius_of_end_region_2,cfpl_curl,0.7474002383772976
cfpl_curl,cfpl_radius_of_end_region_2,0.7474002383772976
cfpr_mean_length,cfpl_mean_length,0.7477701585086589
cfpl_mean_length,cfpr_mean_length,0.7477701585086589
slfr_curl,slfr_rd,0.7480681327126482
slfr_rd,slfr_curl,0.7480681327126482
cfpl_diameter,cfpr_area_of_end_region_2,0.7481856319503744
cfpr_area_of_end_region_2,cfpl_diameter,0.7481856319503744
ufsr_volume,ufsr_total_radius_of_end_regions,0.7494127953748357
ufsr_total_radius_of_end_regions,ufsr_volume,0.7494127953748357
cfpr_number_of_tracts,cfpl_total_radius_of_end_regions,0.7494650611800009
cfpl_total_radius_of_end_regions,cfpr_number_of_tracts,0.7494650611800009
cfpl_total_surface_area,cfpr_diameter,0.7494929446509341
cfpr_diameter,cfpl_total_surface_area,0.7494929446509341
cfpl_radius_of_end_region_2,fatr_span,0.7495393194163964
fatr_span,cfpl_radius_of_end_region_2,0.7495393194163964
fatr_number_of_tracts,fatr_trunk_volume,0.7499808047288914
fatr_trunk_volume,fatr_number_of_tracts,0.7499808047288914
ufsr_iso,slfr_qa,0.7503945470598644
slfr_qa,ufsr_iso,0.7503945470598644
fatl_area_of_end_region_2,slfl_radius_of_end_region_2,0.750730616062364
slfl_radius_of_end_region_2,fatl_area_of_end_region_2,0.750730616062364
fatl_area_of_end_region_1,fatl_diameter,0.750841185795344
fatl_diameter,fatl_area_of_end_region_1,0.750841185795344
afsr_md,cfpl_rd,0.7512179954520641
cfpl_rd,afsr_md,0.7512179954520641
ufsr_total_surface_area,ufsr_radius_of_end_region_1,0.7515087429268225
ufsr_radius_of_end_region_1,ufsr_total_surface_area,0.7515087429268225
slfr_iso,slfl_qa,0.7523230128911059
slfl_qa,slfr_iso,0.7523230128911059
afsl_area_of_end_region_1,afsl_diameter,0.7535135511301706
afsl_diameter,afsl_area_of_end_region_1,0.7535135511301706
cfpl_total_surface_area,cfpl_span,0.7537935077849922
cfpl_span,cfpl_total_surface_area,0.7537935077849922
ufsr_irregularity,ufsr_diameter,0.7540804369242188
ufsr_diameter,ufsr_irregularity,0.7540804369242188
cfpl_area_of_end_region_2,cfpr_total_area_of_end_regions,0.7547492654627164
cfpr_total_area_of_end_regions,cfpl_area_of_end_region_2,0.7547492654627164
slfr_total_area_of_end_regions,slfl_area_of_end_region_2,0.7554293717702643
slfl_area_of_end_region_2,slfr_total_area_of_end_regions,0.7554293717702643
fatl_area_of_end_region_2,fatl_trunk_volume,0.7554445768031809
fatl_trunk_volume,fatl_area_of_end_region_2,0.7554445768031809
fatr_ad,fatl_rd,0.7566717572218867
fatl_rd,fatr_ad,0.7566717572218867
afsr_iso,slfl_iso,0.7567526699180483
slfl_iso,afsr_iso,0.7567526699180483
cfpr_mean_length,cfpl_span,0.7568966986997817
cfpl_span,cfpr_mean_length,0.7568966986997817
ufsl_total_radius_of_end_regions,ufsl_radius_of_end_region_1,0.7570846667587067
ufsl_radius_of_end_region_1,ufsl_total_radius_of_end_regions,0.7570846667587067
cfpr_area_of_end_region_1,cfpl_diameter,0.7573940090755936
cfpl_diameter,cfpr_area_of_end_region_1,0.7573940090755936
cfpr_span,cfpl_span,0.7578515511373779
cfpl_span,cfpr_span,0.7578515511373779
cfpr_span,cfpl_number_of_tracts,0.758470434416081
cfpl_number_of_tracts,cfpr_span,0.758470434416081
slfr_diameter,slfr_total_radius_of_end_regions,0.7585787257213201
slfr_total_radius_of_end_regions,slfr_diameter,0.7585787257213201
cfpr_trunk_volume,cfpr_diameter,0.7588331900269332
cfpr_diameter,cfpr_trunk_volume,0.7588331900269332
slfl_ad,cfpl_md,0.7591382157764948
cfpl_md,slfl_ad,0.7591382157764948
afsr_md,cfpl_md,0.7592578814189489
cfpl_md,afsr_md,0.7592578814189489
cfpl_volume,cfpr_diameter,0.7593694664909333
cfpr_diameter,cfpl_volume,0.7593694664909333
fatl_area_of_end_region_2,fatl_diameter,0.7609459670209477
fatl_diameter,fatl_area_of_end_region_2,0.7609459670209477
fatr_radius_of_end_region_1,fatr_irregularity_of_end_region_1,0.7611242081202158
fatr_irregularity_of_end_region_1,fatr_radius_of_end_region_1,0.7611242081202158
fatl_curl,fatr_curl,0.7613153433821691
fatr_curl,fatl_curl,0.7613153433821691
cfpr_total_area_of_end_regions,cfpl_volume,0.7618407677643189
cfpl_volume,cfpr_total_area_of_end_regions,0.7618407677643189
fatr_irregularity_of_end_region_2,fatr_irregularity_of_end_region_1,0.7618789742601516
fatr_irregularity_of_end_region_1,fatr_irregularity_of_end_region_2,0.7618789742601516
fatr_irregularity_of_end_region_2,fatr_total_radius_of_end_regions,0.7619837043834161
fatr_total_radius_of_end_regions,fatr_irregularity_of_end_region_2,0.7619837043834161
cfpl_span,cfpl_radius_of_end_region_2,0.7620465168117748
cfpl_radius_of_end_region_2,cfpl_span,0.7620465168117748
fatr_irregularity_of_end_region_1,fatl_curl,0.7623275781544399
fatl_curl,fatr_irregularity_of_end_region_1,0.7623275781544399
cfpl_md,slfl_md,0.7623427385054564
slfl_md,cfpl_md,0.7623427385054564
cfpr_total_area_of_end_regions,cfpr_span,0.7629467241816198
cfpr_span,cfpr_total_area_of_end_regions,0.7629467241816198
afsl_total_area_of_end_regions,afsl_area_of_end_region_2,0.7630580040029726
afsl_area_of_end_region_2,afsl_total_area_of_end_regions,0.7630580040029726
slfr_total_radius_of_end_regions,slfr_volume,0.7631375042094624
slfr_volume,slfr_total_radius_of_end_regions,0.7631375042094624
cfpr_irregularity_of_end_region_2,fatr_irregularity_of_end_region_1,0.763138849057486
fatr_irregularity_of_end_region_1,cfpr_irregularity_of_end_region_2,0.763138849057486
cfpr_span,cfpr_volume,0.7633881463470396
cfpr_volume,cfpr_span,0.7633881463470396
afsl_trunk_volume,afsl_total_area_of_end_regions,0.7635245047463909
afsl_total_area_of_end_regions,afsl_trunk_volume,0.7635245047463909
ufsr_mean_length,ufsr_dti_fa,0.7643045201364327
ufsr_dti_fa,ufsr_mean_length,0.7643045201364327
fatr_irregularity_of_end_region_1,cfpr_irregularity_of_end_region_1,0.7647721674354337
cfpr_irregularity_of_end_region_1,fatr_irregularity_of_end_region_1,0.7647721674354337
slfr_area_of_end_region_2,slfr_branch_volume,0.7662340580063025
slfr_branch_volume,slfr_area_of_end_region_2,0.7662340580063025
cfpl_volume,cfpr_volume,0.7668939065300019
cfpr_volume,cfpl_volume,0.7668939065300019
afsl_branch_volume,afsl_radius_of_end_region_1,0.7672423646057192
afsl_radius_of_end_region_1,afsl_branch_volume,0.7672423646057192
slfr_qa,afsr_iso,0.7672514921798936
afsr_iso,slfr_qa,0.7672514921798936
slfr_number_of_tracts,slfr_irregularity,0.7673909400881701
slfr_irregularity,slfr_number_of_tracts,0.7673909400881701
slfl_area_of_end_region_2,fatr_total_area_of_end_regions,0.7677625476308945
fatr_total_area_of_end_regions,slfl_area_of_end_region_2,0.7677625476308945
cfpl_area_of_end_region_2,cfpl_total_radius_of_end_regions,0.7683214734145337
cfpl_total_radius_of_end_regions,cfpl_area_of_end_region_2,0.7683214734145337
cfpr_total_surface_area,cfpl_total_area_of_end_regions,0.7686151147543362
cfpl_total_area_of_end_regions,cfpr_total_surface_area,0.7686151147543362
slfr_md,slfl_md,0.7690152035052242
slfl_md,slfr_md,0.7690152035052242
slfl_nrdi06L,slfr_iso,0.769369555189296
slfr_iso,slfl_nrdi06L,0.769369555189296
cfpl_radius_of_end_region_2,slfl_mean_length,0.7694403622308508
slfl_mean_length,cfpl_radius_of_end_region_2,0.7694403622308508
cfpr_area_of_end_region_1,cfpl_irregularity,0.7697215160870907
cfpl_irregularity,cfpr_area_of_end_region_1,0.7697215160870907
